%ID;MAG1;MAG2;MAG3;ACC1;ACC2;ACC3;GYRO1;GYRO2;GYRO3;HH;MM;SS;MS


739;606;649;561;518;791;535;457;342;437;11;12;36;885
740;606;649;560;519;789;538;457;342;437;11;12;36;905
741;609;649;561;516;791;533;457;342;437;11;12;36;925
742;606;649;560;520;793;537;457;342;437;11;12;36;945
743;606;649;560;517;791;537;457;342;437;11;12;36;965
744;606;649;560;520;795;535;457;343;437;11;12;36;985
745;606;649;560;519;795;536;457;342;437;11;12;37;005
746;606;649;561;518;790;539;457;343;437;11;12;37;025
747;606;649;561;518;794;536;457;343;437;11;12;37;045
748;606;650;562;518;792;537;457;342;437;11;12;37;065
749;606;649;560;520;794;539;457;342;437;11;12;37;085
750;606;649;561;517;793;538;457;342;437;11;12;37;105
751;606;649;561;520;794;538;457;342;437;11;12;37;125
752;605;649;561;517;792;535;457;342;437;11;12;37;145
753;606;649;561;518;793;534;457;342;437;11;12;37;165
754;606;649;561;517;791;534;457;342;437;11;12;37;185
755;606;649;560;518;790;537;457;343;437;11;12;37;205
756;606;649;560;517;793;540;457;343;437;11;12;37;225
757;606;649;559;517;793;539;457;343;437;11;12;37;245
758;607;649;560;515;790;535;457;343;437;11;12;37;265
759;606;649;560;515;793;538;457;343;437;11;12;37;285
760;606;650;560;517;788;536;457;342;437;11;12;37;305
761;607;650;560;516;789;538;457;343;437;11;12;37;325
762;606;650;560;518;789;538;457;343;437;11;12;37;345
763;606;649;560;513;790;533;457;343;437;11;12;37;365
764;604;650;560;516;793;538;457;343;437;11;12;37;385
765;606;649;559;516;791;535;457;343;437;11;12;37;405
766;607;650;560;518;792;535;457;342;437;11;12;37;425
767;605;649;561;515;790;537;457;343;437;11;12;37;445
768;606;650;561;519;792;536;457;342;437;11;12;37;465
769;607;649;560;516;795;534;457;343;438;11;12;37;485
770;606;649;560;516;792;537;457;343;437;11;12;37;505
771;606;649;562;519;792;538;457;342;437;11;12;37;525
772;606;650;560;517;790;537;457;343;437;11;12;37;545
773;605;649;561;521;791;538;457;343;437;11;12;37;565
774;606;650;561;521;790;536;457;342;437;11;12;37;585
775;606;650;561;517;791;539;457;343;437;11;12;37;605
776;606;649;561;516;792;539;457;343;437;11;12;37;625
777;607;649;561;521;794;535;457;342;437;11;12;37;635
778;607;650;561;518;790;534;457;343;437;11;12;37;655
779;605;650;559;520;792;536;457;343;437;11;12;37;685
780;606;649;560;518;792;534;457;343;437;11;12;37;705
781;605;649;559;518;789;536;457;342;437;11;12;37;715
782;606;649;559;518;793;538;457;343;437;11;12;37;745
783;606;650;561;520;791;535;457;343;437;11;12;37;755
784;608;650;559;521;793;538;457;342;437;11;12;37;775
785;605;649;559;521;792;534;457;343;437;11;12;37;805
786;606;649;561;516;791;538;457;343;437;11;12;37;815
787;606;649;559;517;790;539;457;342;437;11;12;37;845
788;606;649;559;519;792;536;457;343;437;11;12;37;865
789;606;649;560;522;789;537;457;343;437;11;12;37;885
790;606;649;559;516;791;538;457;342;437;11;12;37;905
791;605;649;560;519;795;536;457;343;437;11;12;37;925
792;606;649;560;518;791;535;458;343;437;11;12;37;945
793;606;650;560;518;792;535;457;342;438;11;12;37;955
794;605;650;560;519;789;536;457;343;437;11;12;37;985
795;606;650;561;517;793;539;457;343;437;11;12;37;995
796;606;649;560;519;791;536;457;342;437;11;12;38;025
797;605;649;560;518;792;534;457;342;437;11;12;38;045
798;605;649;560;517;792;536;457;343;437;11;12;38;065
799;606;649;560;517;793;538;457;342;437;11;12;38;075
800;605;649;560;520;791;536;457;343;437;11;12;38;105
801;606;650;560;517;790;539;457;343;437;11;12;38;135
802;606;649;560;518;793;539;457;342;437;11;12;38;145
803;609;649;561;516;792;539;457;343;437;11;12;38;165
804;606;649;560;520;790;538;457;343;437;11;12;38;185
805;606;649;560;518;792;540;457;342;437;11;12;38;205
806;606;649;560;514;791;539;457;343;437;11;12;38;225
807;606;649;560;518;790;536;457;342;437;11;12;38;245
808;605;649;560;515;792;537;457;343;437;11;12;38;265
809;606;650;561;518;789;534;457;342;437;11;12;38;285
810;607;650;560;520;793;539;457;343;437;11;12;38;305
811;606;649;561;516;792;536;457;342;437;11;12;38;325
812;606;649;560;519;790;537;457;342;436;11;12;38;345
813;606;650;560;517;793;538;457;342;437;11;12;38;355
814;606;650;560;517;792;536;457;343;436;11;12;38;375
815;607;649;561;516;795;538;458;342;437;11;12;38;405
816;606;649;560;515;791;536;457;343;437;11;12;38;425
817;606;649;560;517;791;535;457;343;437;11;12;38;445
818;606;649;560;517;794;538;457;342;437;11;12;38;465
819;606;649;560;517;793;538;457;343;437;11;12;38;485
820;605;649;560;521;792;535;457;343;437;11;12;38;505
821;607;649;560;516;793;535;457;342;437;11;12;38;525
822;607;650;560;517;787;536;457;342;437;11;12;38;545
823;606;650;560;519;793;535;457;342;437;11;12;38;565
824;606;649;561;516;795;535;457;342;437;11;12;38;585
825;606;649;561;517;790;537;457;343;437;11;12;38;605
826;606;649;560;519;790;538;457;342;437;11;12;38;625
827;606;649;561;515;791;534;457;342;437;11;12;38;645
828;607;650;560;515;792;536;457;342;437;11;12;38;665
829;606;650;560;516;792;540;457;342;437;11;12;38;685
830;606;650;560;516;789;537;457;343;437;11;12;38;705
831;608;650;560;516;793;538;457;342;437;11;12;38;725
832;606;651;560;522;792;539;457;342;437;11;12;38;745
833;607;650;560;518;793;536;457;342;437;11;12;38;765
834;606;650;560;516;791;538;457;342;437;11;12;38;785
835;606;650;560;518;795;534;457;342;437;11;12;38;805
836;605;649;560;517;794;534;457;342;437;11;12;38;825
837;606;650;560;519;792;537;457;342;437;11;12;38;845
838;606;651;560;520;793;538;457;343;437;11;12;38;865
839;606;649;560;515;790;538;457;342;437;11;12;38;885
840;606;650;559;516;790;535;457;342;437;11;12;38;905
841;606;650;560;519;793;536;457;342;437;11;12;38;925
842;605;649;561;520;795;540;457;342;437;11;12;38;945
843;606;649;560;518;793;535;457;343;437;11;12;38;965
844;605;649;560;519;792;539;457;342;437;11;12;38;985
845;605;650;559;521;793;537;457;343;437;11;12;39;005
846;605;650;560;517;791;536;457;343;437;11;12;39;025
847;605;649;560;519;794;539;457;342;437;11;12;39;045
848;605;649;560;519;795;535;457;343;437;11;12;39;065
849;606;649;559;519;791;538;457;343;437;11;12;39;085
850;606;649;560;519;790;537;457;342;437;11;12;39;105
851;606;649;560;518;791;534;457;343;437;11;12;39;125
852;605;649;560;515;795;538;457;342;437;11;12;39;145
853;606;650;561;519;792;534;457;342;437;11;12;39;165
854;606;649;561;515;792;536;457;342;437;11;12;39;185
855;606;650;560;519;792;537;457;343;437;11;12;39;205
856;606;650;561;516;794;534;457;342;436;11;12;39;225
857;606;649;561;518;793;538;457;343;437;11;12;39;245
858;606;650;560;517;795;535;457;343;437;11;12;39;265
859;606;649;560;515;793;536;457;342;437;11;12;39;285
860;605;649;560;516;791;540;457;343;437;11;12;39;305
861;605;650;560;518;789;535;457;342;437;11;12;39;325
862;605;650;560;516;794;537;457;343;437;11;12;39;345
863;604;650;560;517;789;540;457;342;437;11;12;39;365
864;605;649;560;517;790;536;457;342;437;11;12;39;395
865;605;649;560;517;794;536;457;343;437;11;12;39;425
866;606;650;560;517;792;537;457;342;437;11;12;39;425
867;606;650;561;516;792;534;457;342;437;11;12;39;445
868;604;650;560;518;794;537;457;342;437;11;12;39;465
869;604;650;560;515;794;537;457;343;437;11;12;39;485
870;605;650;560;517;791;535;457;343;437;11;12;39;505
871;605;649;560;519;791;538;457;343;437;11;12;39;525
872;606;649;560;517;794;538;457;343;437;11;12;39;545
873;606;650;560;521;793;541;457;343;437;11;12;39;565
874;605;649;560;517;793;534;457;343;437;11;12;39;585
875;606;649;561;516;789;535;457;343;437;11;12;39;605
876;606;649;561;517;791;536;457;342;437;11;12;39;625
877;605;650;560;516;795;534;457;343;437;11;12;39;645
878;606;650;560;517;793;537;458;343;438;11;12;39;665
879;605;650;560;511;795;540;457;343;437;11;12;39;685
880;606;649;560;517;793;536;457;343;437;11;12;39;705
881;605;650;561;518;789;535;457;342;438;11;12;39;715
882;605;650;561;517;791;539;457;342;437;11;12;39;735
883;606;650;560;517;791;534;457;343;437;11;12;39;765
884;605;649;560;516;795;539;458;343;438;11;12;39;785
885;606;650;560;518;790;541;457;342;437;11;12;39;795
886;606;649;560;517;788;536;458;343;437;11;12;39;825
887;605;650;561;517;793;536;457;342;438;11;12;39;835
888;605;649;561;517;790;534;457;342;437;11;12;39;855
889;606;650;560;516;793;536;457;342;437;11;12;39;885
890;606;650;560;518;790;535;457;343;438;11;12;39;905
891;606;650;561;521;793;537;457;342;438;11;12;39;915
892;606;650;560;517;791;537;457;342;437;11;12;39;945
893;605;650;560;515;789;537;457;343;438;11;12;39;955
894;606;651;560;512;794;538;456;342;437;11;12;39;985
895;606;650;560;517;792;537;457;343;438;11;12;40;005
896;606;650;560;517;791;538;457;343;438;11;12;40;025
897;606;650;560;517;793;536;456;342;438;11;12;40;045
898;606;649;560;517;790;536;458;343;437;11;12;40;065
899;606;650;560;515;791;538;457;343;437;11;12;40;085
900;606;649;560;518;795;536;457;342;437;11;12;40;095
901;606;649;560;517;793;537;457;343;438;11;12;40;125
902;606;649;560;516;792;540;457;343;437;11;12;40;145
903;606;649;560;517;790;538;456;343;437;11;12;40;155
904;606;649;561;516;788;536;457;343;437;11;12;40;185
905;606;649;560;517;791;536;457;343;437;11;12;40;205
906;606;649;561;517;792;537;456;342;437;11;12;40;225
907;605;649;561;518;792;538;457;342;438;11;12;40;245
908;605;650;560;517;792;537;457;342;437;11;12;40;265
909;606;650;560;520;787;534;457;342;438;11;12;40;285
910;606;650;560;518;790;534;457;342;438;11;12;40;305
911;606;649;561;520;791;534;457;343;437;11;12;40;325
912;607;649;560;517;792;537;457;342;438;11;12;40;335
913;605;649;560;518;791;536;457;342;437;11;12;40;365
914;606;649;560;515;790;535;457;343;437;11;12;40;385
915;606;650;560;517;792;532;457;342;437;11;12;40;405
916;607;649;559;516;791;539;458;343;438;11;12;40;425
917;606;650;560;511;812;536;458;342;439;11;12;40;435
918;606;650;560;533;811;528;456;340;441;11;12;40;465
919;605;649;560;509;819;524;453;342;450;11;12;40;485
920;606;650;560;505;819;530;449;345;462;11;12;40;505
921;604;650;560;511;851;549;445;346;473;11;12;40;525
922;603;650;557;501;827;539;436;344;482;11;12;40;535
923;603;649;559;485;808;527;429;345;490;11;12;40;565
924;602;649;558;469;803;517;421;344;501;11;12;40;585
925;600;650;558;458;793;506;416;345;512;11;12;40;605
926;598;649;557;441;814;493;413;346;523;11;12;40;625
927;598;649;556;441;773;484;412;346;535;11;12;40;645
928;595;649;554;439;769;495;415;345;545;11;12;40;665
929;594;648;554;431;764;487;423;345;549;11;12;40;675
930;590;647;553;413;755;495;432;341;547;11;12;40;705
931;590;647;552;398;750;494;438;339;545;11;12;40;715
932;587;645;553;379;729;487;441;337;542;11;12;40;745
933;587;645;553;356;719;489;444;335;541;11;12;40;765
934;585;644;552;342;699;498;450;331;544;11;12;40;785
935;583;642;552;328;699;501;461;329;552;11;12;40;805
936;581;641;552;317;709;485;464;326;549;11;12;40;825
937;580;640;552;312;706;484;464;324;538;11;12;40;845
938;578;639;552;320;681;490;468;327;536;11;12;40;865
939;576;638;553;310;655;491;471;329;542;11;12;40;885
940;575;635;553;313;630;492;467;329;557;11;12;40;905
941;574;634;553;313;623;486;458;328;574;11;12;40;925
942;572;632;552;308;631;492;448;325;582;11;12;40;945
943;572;629;552;298;605;510;448;318;581;11;12;40;965
944;570;626;552;293;564;521;459;314;584;11;12;40;985
945;570;623;553;277;548;529;470;313;591;11;12;41;005
946;569;621;553;278;533;544;473;311;596;11;12;41;025
947;569;617;554;280;519;555;473;309;594;11;12;41;045
948;569;614;555;289;501;550;473;304;586;11;12;41;065
949;569;611;555;290;469;547;479;300;581;11;12;41;085
950;570;609;555;293;437;539;484;303;586;11;12;41;105
951;571;605;555;303;421;523;480;315;601;11;12;41;125
952;572;603;556;308;419;525;469;329;610;11;12;41;145
953;574;599;555;321;437;557;454;332;597;11;12;41;165
954;576;596;556;333;394;532;444;327;579;11;12;41;185
955;577;594;556;351;344;526;452;327;567;11;12;41;205
956;579;593;556;356;333;534;459;330;555;11;12;41;225
957;581;590;556;366;325;541;458;335;545;11;12;41;245
958;582;589;556;378;324;566;457;337;533;11;12;41;265
959;584;587;556;393;309;568;464;335;520;11;12;41;285
960;585;587;555;410;299;546;473;339;512;11;12;41;305
961;587;586;555;425;309;555;478;347;504;11;12;41;325
962;588;586;555;434;322;551;477;356;491;11;12;41;345
963;589;585;554;439;321;532;472;361;477;11;12;41;365
964;590;585;554;437;312;534;471;364;470;11;12;41;385
965;590;584;554;436;308;534;473;364;470;11;12;41;405
966;591;585;553;437;308;529;470;357;473;11;12;41;425
967;592;584;553;457;300;518;464;351;473;11;12;41;445
968;594;584;553;454;297;516;461;352;472;11;12;41;465
969;594;584;553;460;297;524;461;356;469;11;12;41;485
970;595;584;553;450;297;534;461;359;465;11;12;41;505
971;595;584;553;461;290;530;460;359;464;11;12;41;525
972;595;583;552;463;285;526;459;359;464;11;12;41;545
973;596;583;552;467;296;526;457;361;462;11;12;41;565
974;596;583;552;477;304;530;455;359;456;11;12;41;585
975;596;582;552;464;294;539;453;356;446;11;12;41;605
976;596;583;552;477;288;534;455;356;440;11;12;41;625
977;596;582;552;503;277;530;459;351;437;11;12;41;645
978;597;583;552;500;281;530;459;351;442;11;12;41;665
979;598;583;552;506;273;522;457;351;451;11;12;41;695
980;598;583;552;497;276;527;456;350;457;11;12;41;705
981;598;583;552;488;291;528;452;344;460;11;12;41;725
982;598;582;552;492;301;530;449;338;454;11;12;41;745
983;599;583;552;497;301;521;447;335;445;11;12;41;765
984;599;583;553;505;289;515;450;337;441;11;12;41;785
985;599;582;553;513;289;516;453;340;444;11;12;41;805
986;599;582;555;514;297;516;454;341;447;11;12;41;825
987;599;583;554;507;305;526;455;343;444;11;12;41;845
988;600;584;553;507;309;534;457;342;440;11;12;41;855
989;600;583;553;500;293;518;460;343;438;11;12;41;885
990;600;581;553;753;227;545;449;336;474;11;12;41;905
991;599;581;554;630;395;601;457;332;464;11;12;41;915
992;600;581;554;513;279;546;451;332;457;11;12;41;945
993;601;581;554;491;281;566;456;330;458;11;12;41;955
994;601;581;554;607;213;523;450;332;443;11;12;41;985
995;601;581;554;527;305;528;458;342;437;11;12;42;005
996;602;581;553;536;315;535;457;341;438;11;12;42;025
997;602;581;554;520;290;535;457;342;438;11;12;42;035
998;601;581;554;523;293;534;457;342;438;11;12;42;065
999;601;581;554;516;285;536;457;342;438;11;12;42;085
1000;601;581;554;521;291;536;457;342;438;11;12;42;095
1001;601;581;554;513;285;534;457;342;438;11;12;42;125
1002;601;581;554;517;293;534;457;342;438;11;12;42;135
1003;601;581;554;517;281;536;457;342;438;11;12;42;165
1004;601;581;554;517;292;530;457;342;438;11;12;42;185
1005;601;581;553;517;289;535;457;343;438;11;12;42;205
1006;601;581;554;517;293;530;457;341;438;11;12;42;215
1007;601;581;554;507;291;528;457;337;438;11;12;42;245
1008;601;581;554;523;277;538;457;336;438;11;12;42;265
1009;601;581;554;524;293;546;457;341;438;11;12;42;275
1010;601;581;554;519;279;531;457;342;438;11;12;42;305
1011;601;581;554;518;292;534;457;342;438;11;12;42;325
1012;601;581;554;520;287;534;457;342;438;11;12;42;345
1013;601;581;554;520;287;535;457;342;438;11;12;42;365
1014;601;581;554;517;289;535;457;342;438;11;12;42;385
1015;601;581;554;517;286;534;457;342;438;11;12;42;405
1016;601;581;555;519;285;537;457;342;438;11;12;42;425
1017;601;581;554;519;291;535;457;342;438;11;12;42;445
1018;601;581;554;519;289;535;457;342;438;11;12;42;465
1019;601;581;554;517;289;538;457;342;438;11;12;42;485
1020;600;581;554;517;284;534;458;342;438;11;12;42;505
1021;600;582;554;519;288;536;457;342;438;11;12;42;525
1022;601;581;554;520;290;532;457;342;438;11;12;42;545
1023;601;581;554;519;288;540;457;342;438;11;12;42;565
1024;601;581;553;520;288;535;457;342;438;11;12;42;575
1025;602;581;554;517;285;537;457;342;438;11;12;42;605
1026;600;581;554;515;289;537;457;342;438;11;12;42;615
1027;601;581;554;514;289;536;457;342;438;11;12;42;645
1028;601;581;554;516;285;535;458;342;438;11;12;42;665
1029;601;581;554;517;285;534;457;342;438;11;12;42;685
1030;601;581;554;516;291;536;457;342;438;11;12;42;705
1031;602;581;554;519;287;534;457;342;438;11;12;42;725
1032;601;581;554;515;288;536;458;342;438;11;12;42;735
1033;601;581;554;518;285;536;457;342;437;11;12;42;755
1034;602;581;554;519;289;534;457;342;438;11;12;42;785
1035;601;581;554;516;290;533;458;342;438;11;12;42;805
1036;600;581;554;517;289;537;457;342;438;11;12;42;825
1037;601;581;554;519;289;533;457;342;438;11;12;42;845
1038;600;581;554;517;292;534;457;342;438;11;12;42;865
1039;602;581;554;517;291;536;457;342;438;11;12;42;885
1040;601;581;554;518;286;535;457;342;438;11;12;42;905
1041;601;581;554;518;287;534;457;342;438;11;12;42;925
1042;601;581;554;517;289;538;458;342;438;11;12;42;945
1043;601;581;554;518;285;535;458;342;438;11;12;42;965
1044;601;581;554;517;290;535;457;342;438;11;12;42;985
1045;600;581;554;517;288;535;457;342;438;11;12;43;005
1046;601;581;554;516;289;534;457;342;438;11;12;43;025
1047;601;581;554;515;287;536;457;342;438;11;12;43;045
1048;601;581;554;522;287;536;457;342;438;11;12;43;065
1049;601;581;554;521;286;534;457;342;438;11;12;43;085
1050;601;581;553;519;285;536;457;342;438;11;12;43;105
1051;601;581;554;517;286;531;457;342;438;11;12;43;125
1052;600;581;554;519;285;536;457;342;438;11;12;43;145
1053;601;581;554;517;291;537;457;342;438;11;12;43;165
1054;601;581;554;519;288;532;457;342;438;11;12;43;185
1055;601;581;554;519;289;536;457;342;438;11;12;43;205
1056;601;581;554;520;289;532;457;342;438;11;12;43;235
1057;601;581;554;517;287;534;457;342;438;11;12;43;255
1058;601;581;554;519;291;535;457;342;438;11;12;43;265
1059;602;581;554;518;288;534;457;342;438;11;12;43;285
1060;601;581;552;519;285;537;457;342;438;11;12;43;305
1061;601;581;554;521;287;536;458;342;438;11;12;43;325
1062;602;581;554;516;290;533;457;342;438;11;12;43;345
1063;601;581;554;517;288;535;457;342;438;11;12;43;365
1064;602;581;554;517;287;534;457;342;438;11;12;43;385
1065;601;581;554;516;288;536;457;342;438;11;12;43;405
1066;602;581;554;517;286;532;457;341;438;11;12;43;425
1067;601;581;554;515;286;535;457;342;438;11;12;43;445
1068;602;581;553;519;285;536;457;342;438;11;12;43;465
1069;602;581;553;516;288;533;457;342;438;11;12;43;485
1070;601;581;554;517;288;537;457;341;438;11;12;43;505
1071;601;581;553;518;286;538;457;342;438;11;12;43;525
1072;601;581;554;517;290;535;457;342;438;11;12;43;545
1073;602;581;554;517;287;533;457;342;438;11;12;43;565
1074;601;581;554;515;286;535;457;342;438;11;12;43;585
1075;601;581;554;521;285;537;458;342;438;11;12;43;605
1076;601;581;554;519;287;532;457;342;438;11;12;43;625
1077;601;581;554;519;286;534;458;342;438;11;12;43;645
1078;602;581;553;519;287;534;457;342;438;11;12;43;665
1079;600;581;553;517;287;532;457;342;438;11;12;43;685
1080;601;581;554;518;285;537;457;342;438;11;12;43;705
1081;601;581;554;519;288;531;457;342;438;11;12;43;725
1082;601;581;554;519;289;534;457;342;438;11;12;43;745
1083;601;581;553;517;284;534;458;342;438;11;12;43;765
1084;601;581;554;517;288;535;457;341;438;11;12;43;785
1085;601;581;554;517;287;534;457;342;438;11;12;43;805
1086;601;581;554;520;283;534;458;342;438;11;12;43;825
1087;602;581;554;517;287;535;457;342;438;11;12;43;845
1088;601;581;554;517;288;532;457;342;438;11;12;43;865
1089;601;581;554;515;286;536;457;342;438;11;12;43;885
1090;600;581;554;517;289;534;457;342;438;11;12;43;905
1091;601;581;554;517;289;536;457;342;438;11;12;43;925
1092;601;581;555;521;289;532;457;342;438;11;12;43;945
1093;601;581;553;516;286;537;458;342;438;11;12;43;955
1094;601;581;554;519;287;535;458;342;438;11;12;43;985
1095;601;581;554;516;288;535;457;342;438;11;12;44;005
1096;601;581;554;520;289;531;457;342;438;11;12;44;025
1097;601;581;554;516;285;534;457;342;438;11;12;44;045
1098;600;581;554;516;291;535;457;342;438;11;12;44;065
1099;601;581;553;515;288;536;457;342;438;11;12;44;075
1100;600;581;554;518;287;535;457;342;438;11;12;44;105
1101;602;581;554;515;287;532;458;342;438;11;12;44;125
1102;600;581;554;519;289;534;457;342;438;11;12;44;145
1103;600;581;554;515;286;532;457;342;438;11;12;44;165
1104;601;581;554;518;286;536;457;342;438;11;12;44;185
1105;601;581;554;516;289;536;458;342;438;11;12;44;205
1106;600;581;554;518;287;536;457;342;438;11;12;44;225
1107;600;581;554;517;285;533;458;342;438;11;12;44;255
1108;602;581;554;520;286;533;457;342;438;11;12;44;265
1109;601;580;554;519;288;534;457;342;438;11;12;44;285
1110;600;581;554;517;288;536;458;342;438;11;12;44;305
1111;601;581;554;520;289;534;458;342;438;11;12;44;325
1112;602;581;554;517;288;537;457;342;438;11;12;44;345
1113;601;581;554;515;287;534;458;341;438;11;12;44;365
1114;602;581;554;518;286;536;457;343;438;11;12;44;385
1115;602;581;554;514;287;536;457;342;438;11;12;44;405
1116;600;581;554;517;289;533;457;341;438;11;12;44;425
1117;601;580;554;517;289;535;458;342;438;11;12;44;445
1118;601;581;554;518;288;536;457;342;438;11;12;44;465
1119;601;581;554;519;289;531;457;342;438;11;12;44;485
1120;601;581;554;518;287;535;457;342;438;11;12;44;505
1121;602;581;554;517;288;533;457;342;438;11;12;44;535
1122;600;581;554;518;288;534;457;342;438;11;12;44;545
1123;601;581;554;520;287;534;457;342;438;11;12;44;565
1124;601;581;554;520;289;534;457;342;438;11;12;44;585
1125;601;581;554;517;291;533;457;342;438;11;12;44;605
1126;601;581;554;517;284;534;457;342;438;11;12;44;625
1127;601;581;554;520;286;534;457;342;437;11;12;44;645
1128;601;581;554;517;289;535;457;341;438;11;12;44;665
1129;601;581;554;518;289;534;457;342;438;11;12;44;685
1130;601;581;554;516;290;536;457;342;438;11;12;44;705
1131;602;581;553;517;292;536;457;342;438;11;12;44;725
1132;601;581;554;521;286;538;457;342;438;11;12;44;745
1133;601;581;554;514;288;534;457;342;438;11;12;44;765
1134;602;581;554;522;287;537;457;342;438;11;12;44;785
1135;601;581;554;522;290;534;457;342;438;11;12;44;805
1136;601;581;553;517;289;537;458;342;438;11;12;44;825
1137;601;581;555;518;287;534;457;342;438;11;12;44;845
1138;601;581;554;516;289;536;457;342;438;11;12;44;865
1139;601;581;553;519;291;535;457;342;438;11;12;44;885
1140;601;581;554;518;289;532;457;342;438;11;12;44;905
1141;601;581;554;518;285;536;457;342;438;11;12;44;925
1142;602;581;552;517;286;537;457;342;438;11;12;44;945
1143;601;579;554;521;287;537;457;342;438;11;12;44;965
1144;601;579;554;520;291;535;457;342;438;11;12;44;985
1145;601;582;554;515;287;536;457;342;438;11;12;45;005
1146;602;581;553;517;288;534;457;342;438;11;12;45;025
1147;602;581;553;513;290;536;457;342;438;11;12;45;045
1148;601;581;554;518;286;534;457;342;438;11;12;45;065
1149;602;581;554;517;289;534;457;342;438;11;12;45;085
1150;602;581;554;516;291;534;457;342;438;11;12;45;105
1151;602;581;554;521;290;534;457;342;438;11;12;45;125
1152;601;581;553;515;288;535;457;342;438;11;12;45;145
1153;601;581;554;513;289;530;458;342;438;11;12;45;165
1154;602;582;554;517;296;534;457;342;438;11;12;45;185
1155;601;580;554;520;285;534;457;342;438;11;12;45;205
1156;601;581;554;519;285;537;457;342;438;11;12;45;225
1157;601;580;554;513;291;534;457;342;438;11;12;45;245
1158;602;581;554;521;288;534;457;342;438;11;12;45;265
1159;602;580;554;516;290;538;457;342;438;11;12;45;285
1160;601;580;554;520;289;538;457;342;438;11;12;45;305
1161;601;581;554;516;289;534;457;342;437;11;12;45;325
1162;602;581;554;516;281;536;456;342;437;11;12;45;345
1163;601;581;554;520;284;534;457;342;438;11;12;45;365
1164;602;581;554;520;296;532;457;342;438;11;12;45;385
1165;601;581;554;516;289;536;457;342;438;11;12;45;405
1166;602;580;554;514;291;538;457;342;438;11;12;45;425
1167;601;581;554;519;289;534;457;342;438;11;12;45;445
1168;602;580;554;517;289;534;457;342;438;11;12;45;465
1169;602;581;555;518;285;536;457;342;438;11;12;45;485
1170;600;581;554;519;289;535;457;342;438;11;12;45;505
1171;601;581;554;516;289;535;457;342;438;11;12;45;535
1172;601;581;554;517;290;537;457;343;438;11;12;45;545
1173;601;581;555;516;289;536;457;342;438;11;12;45;565
1174;601;580;554;516;283;534;457;342;438;11;12;45;585
1175;602;581;554;517;287;536;457;342;438;11;12;45;605
1176;602;581;554;523;284;535;457;342;438;11;12;45;625
1177;602;581;554;515;290;534;457;342;438;11;12;45;645
1178;601;581;554;517;289;536;457;342;438;11;12;45;665
1179;602;581;554;516;285;536;457;342;438;11;12;45;685
1180;603;581;554;518;288;536;457;342;438;11;12;45;705
1181;602;581;554;516;290;535;457;342;438;11;12;45;725
1182;602;581;553;519;285;540;457;342;438;11;12;45;745
1183;602;581;553;515;287;535;457;342;438;11;12;45;765
1184;602;581;553;516;289;536;457;342;438;11;12;45;795
1185;602;580;554;517;289;535;457;342;438;11;12;45;815
1186;601;581;553;517;287;536;457;342;437;11;12;45;825
1187;601;581;554;520;286;536;457;342;436;11;12;45;845
1188;601;581;554;519;285;533;458;342;436;11;12;45;865
1189;602;581;553;513;291;533;458;342;438;11;12;45;885
1190;602;581;554;515;286;539;457;342;437;11;12;45;905
1191;601;581;554;519;285;534;457;342;438;11;12;45;925
1192;602;581;553;518;286;539;458;342;438;11;12;45;945
1193;601;581;554;516;288;536;457;342;437;11;12;45;965
1194;601;581;554;517;290;536;457;342;438;11;12;45;985
1195;601;581;554;518;288;536;457;342;438;11;12;46;005
1196;601;580;555;517;286;535;457;342;438;11;12;46;025
1197;602;581;554;519;286;539;458;342;438;11;12;46;045
1198;602;581;554;519;286;538;458;342;438;11;12;46;065
1199;602;581;554;516;287;534;457;342;438;11;12;46;085
1200;601;580;554;517;291;537;458;342;438;11;12;46;095
1201;601;581;554;518;291;535;458;342;437;11;12;46;125
1202;602;581;553;517;287;537;457;342;438;11;12;46;145
1203;601;581;554;517;288;536;458;342;438;11;12;46;165
1204;602;581;554;517;289;534;457;342;438;11;12;46;175
1205;602;581;554;515;289;534;457;342;437;11;12;46;205
1206;601;581;554;521;291;538;458;342;437;11;12;46;225
1207;601;580;554;514;288;536;457;342;437;11;12;46;245
1208;601;581;554;518;288;536;457;342;437;11;12;46;265
1209;602;581;554;517;285;533;457;342;437;11;12;46;285
1210;601;580;553;520;293;534;458;341;438;11;12;46;305
1211;601;581;554;517;287;535;457;342;438;11;12;46;325
1212;602;581;554;516;289;534;457;341;437;11;12;46;345
1213;601;581;554;517;288;534;457;342;437;11;12;46;355
1214;601;581;554;516;292;536;457;342;438;11;12;46;385
1215;601;581;554;517;288;538;458;341;437;11;12;46;405
1216;601;580;554;517;287;534;457;341;437;11;12;46;425
1217;601;581;554;518;285;532;457;342;437;11;12;46;445
1218;601;581;554;518;289;534;457;341;437;11;12;46;465
1219;601;581;554;521;289;538;457;341;437;11;12;46;485
1220;601;581;554;519;281;538;457;342;437;11;12;46;505
1221;602;581;555;517;287;537;457;341;437;11;12;46;525
1222;602;581;554;517;287;538;457;342;437;11;12;46;545
1223;602;581;554;513;292;538;457;342;438;11;12;46;565
1224;602;581;554;515;285;539;457;341;437;11;12;46;585
1225;602;581;554;516;287;532;457;341;437;11;12;46;605
1226;601;581;554;517;289;534;457;342;437;11;12;46;625
1227;601;581;554;517;287;534;457;341;437;11;12;46;645
