%ID;MAG1;MAG2;MAG3;ACC1;ACC2;ACC3;GYRO1;GYRO2;GYRO3;HH;MM;SS;MS


22180;634;617;547;691;542;341;457;340;437;11;19;45;748
22181;634;616;548;689;542;353;457;340;437;11;19;45;768
22182;634;616;547;695;540;344;457;340;437;11;19;45;788
22183;633;616;547;692;539;344;457;340;436;11;19;45;808
22184;634;616;548;697;542;350;457;340;437;11;19;45;828
22185;634;616;547;689;537;346;457;340;436;11;19;45;848
22186;634;616;547;691;542;346;457;340;437;11;19;45;868
22187;634;617;547;697;539;345;457;340;437;11;19;45;888
22188;634;617;547;689;544;345;457;340;437;11;19;45;908
22189;634;616;547;696;541;348;457;340;436;11;19;45;928
22190;634;617;547;693;537;348;457;340;436;11;19;45;948
22191;634;617;547;691;544;345;457;340;436;11;19;45;968
22192;634;616;547;696;537;351;457;340;436;11;19;45;988
22193;634;616;546;686;541;346;457;340;437;11;19;46;008
22194;634;616;547;693;541;343;457;340;437;11;19;46;028
22195;634;616;547;691;543;350;457;340;437;11;19;46;048
22196;633;616;547;693;538;342;457;340;437;11;19;46;068
22197;635;617;547;692;541;351;457;340;437;11;19;46;078
22198;634;616;547;689;541;346;457;340;437;11;19;46;108
22199;634;615;547;691;541;347;457;340;437;11;19;46;128
22200;634;616;547;691;543;349;457;340;437;11;19;46;138
22201;634;616;547;693;539;345;457;340;436;11;19;46;158
22202;634;616;547;693;537;349;457;340;436;11;19;46;178
22203;634;616;547;693;542;345;457;340;437;11;19;46;208
22204;634;616;547;689;540;348;457;340;437;11;19;46;228
22205;635;616;547;695;541;346;457;340;437;11;19;46;238
22206;634;616;547;691;538;347;457;340;437;11;19;46;258
22207;634;617;547;691;539;345;457;340;437;11;19;46;278
22208;634;616;547;692;537;343;457;340;437;11;19;46;308
22209;634;616;544;689;542;346;457;340;436;11;19;46;318
22210;634;616;547;692;542;349;457;339;437;11;19;46;348
22211;634;616;547;690;544;345;457;339;437;11;19;46;368
22212;634;616;548;692;543;344;457;340;436;11;19;46;388
22213;634;616;547;694;539;347;457;340;437;11;19;46;408
22214;634;616;547;690;541;347;457;339;436;11;19;46;428
22215;635;616;547;692;538;347;457;340;437;11;19;46;448
22216;634;616;547;693;545;348;458;340;437;11;19;46;468
22217;634;616;545;693;538;345;457;340;437;11;19;46;488
22218;634;616;546;685;523;355;457;340;437;11;19;46;498
22219;634;616;547;686;550;349;457;340;437;11;19;46;518
22220;634;617;546;683;550;350;457;340;437;11;19;46;548
22221;634;616;546;697;547;346;457;340;437;11;19;46;558
22222;634;616;546;696;540;349;457;340;437;11;19;46;578
22223;634;616;547;696;539;347;457;339;437;11;19;46;598
22224;634;616;547;692;537;350;457;340;437;11;19;46;628
22225;635;616;546;689;537;348;457;340;436;11;19;46;638
22226;634;616;547;693;539;347;457;340;437;11;19;46;658
22227;634;616;546;692;536;348;457;340;437;11;19;46;678
22228;635;616;547;690;544;346;457;339;437;11;19;46;698
22229;634;617;546;691;541;351;457;340;437;11;19;46;718
22230;634;616;546;691;537;344;457;340;436;11;19;46;738
22231;634;615;547;696;539;348;457;339;437;11;19;46;758
22232;634;616;547;693;542;349;457;340;437;11;19;46;778
22233;634;616;547;691;543;343;457;340;437;11;19;46;798
22234;634;616;546;693;542;349;457;340;437;11;19;46;828
22235;634;616;547;694;537;350;457;340;436;11;19;46;838
22236;634;617;546;690;543;342;457;340;437;11;19;46;868
22237;635;616;547;695;542;351;457;340;437;11;19;46;888
22238;634;616;548;693;543;344;457;340;437;11;19;46;898
22239;635;616;547;692;545;348;457;340;437;11;19;46;928
22240;634;617;548;691;544;349;457;339;437;11;19;46;948
22241;633;616;546;695;539;347;456;339;437;11;19;46;978
22242;634;616;546;691;539;350;457;339;437;11;19;46;978
22243;634;617;547;693;541;347;457;340;437;11;19;47;008
22244;635;617;547;692;542;346;457;340;437;11;19;47;018
22245;634;617;546;692;539;348;457;340;437;11;19;47;038
22246;634;616;547;691;543;349;457;340;437;11;19;47;058
22247;634;617;546;691;537;348;457;340;437;11;19;47;088
22248;634;617;547;693;543;346;457;339;437;11;19;47;098
22249;634;616;547;693;543;352;457;340;437;11;19;47;118
22250;634;616;547;692;541;348;457;340;437;11;19;47;148
22251;634;616;547;695;541;347;457;339;437;11;19;47;168
22252;634;615;547;690;537;348;457;340;437;11;19;47;178
22253;634;616;547;692;543;345;457;340;437;11;19;47;208
22254;634;617;547;694;542;347;457;339;437;11;19;47;218
22255;634;616;547;694;540;346;457;340;437;11;19;47;238
22256;634;617;547;692;541;350;457;340;437;11;19;47;258
22257;634;616;547;696;541;346;457;339;437;11;19;47;288
22258;634;617;547;692;543;345;457;339;437;11;19;47;298
22259;635;617;546;693;541;345;457;340;437;11;19;47;328
22260;634;616;546;693;541;346;457;340;437;11;19;47;348
22261;634;617;546;693;540;346;457;340;437;11;19;47;368
22262;635;617;547;693;538;347;457;340;437;11;19;47;388
22263;633;617;546;692;541;347;457;340;437;11;19;47;408
22264;634;616;545;693;542;348;457;339;437;11;19;47;428
22265;634;616;547;690;541;350;457;340;437;11;19;47;448
22266;634;617;546;692;541;350;457;340;437;11;19;47;468
22267;634;617;545;690;539;346;457;339;436;11;19;47;488
22268;634;617;547;693;541;347;457;340;436;11;19;47;508
22269;634;617;547;686;541;348;457;340;437;11;19;47;528
22270;634;616;547;691;542;348;457;340;436;11;19;47;548
22271;634;616;546;693;539;346;457;340;437;11;19;47;568
22272;634;616;546;694;541;344;457;339;437;11;19;47;588
22273;634;616;547;692;541;348;457;339;436;11;19;47;608
22274;634;617;546;693;539;345;457;340;437;11;19;47;628
22275;634;617;546;689;541;347;457;339;437;11;19;47;648
22276;634;616;545;692;538;347;457;339;437;11;19;47;668
22277;633;616;546;696;541;350;457;340;437;11;19;47;688
22278;634;616;546;692;542;346;457;339;437;11;19;47;708
22279;634;617;545;693;540;344;457;339;437;11;19;47;728
22280;635;616;546;695;541;350;457;340;437;11;19;47;748
22281;634;616;547;693;539;348;457;339;437;11;19;47;768
22282;634;616;547;693;539;344;457;340;437;11;19;47;788
22283;634;616;546;691;539;350;457;339;437;11;19;47;808
22284;634;616;546;694;541;348;457;340;437;11;19;47;828
22285;634;616;546;694;542;348;457;339;437;11;19;47;848
22286;634;616;546;690;537;350;457;339;437;11;19;47;868
22287;634;617;546;693;543;348;457;339;437;11;19;47;888
22288;634;616;547;692;540;346;457;340;437;11;19;47;908
22289;634;616;547;695;544;347;457;339;437;11;19;47;928
22290;634;616;546;693;538;343;457;340;437;11;19;47;948
22291;635;617;546;693;541;346;457;340;437;11;19;47;968
22292;635;617;546;692;539;347;457;340;437;11;19;47;988
22293;635;616;546;692;543;348;457;340;437;11;19;48;008
22294;634;617;546;692;538;348;457;340;437;11;19;48;028
22295;634;617;546;689;539;346;457;340;437;11;19;48;048
22296;634;616;546;693;538;348;457;340;436;11;19;48;068
22297;634;616;547;693;539;348;457;340;436;11;19;48;088
22298;634;616;546;691;539;351;457;339;437;11;19;48;098
22299;634;616;547;689;539;346;457;340;436;11;19;48;118
22300;635;617;547;691;539;348;457;340;437;11;19;48;148
22301;634;617;548;693;540;349;457;339;437;11;19;48;168
22302;634;616;547;693;540;345;457;339;437;11;19;48;188
22303;634;616;546;694;541;348;457;339;437;11;19;48;248
22304;632;617;545;692;544;349;457;339;437;11;19;48;258
22305;634;616;545;693;538;344;457;340;436;11;19;48;268
22306;635;617;546;689;542;349;457;340;437;11;19;48;288
22307;634;617;546;693;538;346;457;340;437;11;19;48;308
22308;635;617;547;691;536;349;457;340;437;11;19;48;308
22309;634;617;546;691;541;349;457;340;436;11;19;48;318
22310;634;617;547;693;542;347;457;340;436;11;19;48;338
22311;634;616;548;688;542;345;457;340;437;11;19;48;358
22312;633;617;547;695;542;346;457;340;437;11;19;48;388
22313;634;617;548;688;541;346;457;340;437;11;19;48;408
22314;634;616;548;694;538;348;457;340;437;11;19;48;428
22315;634;616;546;692;539;350;457;339;437;11;19;48;448
22316;634;617;548;693;541;346;457;340;437;11;19;48;468
22317;634;617;547;693;541;347;457;340;437;11;19;48;488
22318;634;617;546;693;542;346;457;340;437;11;19;48;508
22319;634;617;547;691;537;346;457;340;437;11;19;48;518
22320;634;616;548;692;538;346;457;340;437;11;19;48;548
22321;634;616;547;690;538;349;457;340;437;11;19;48;568
22322;634;616;546;694;540;346;457;339;437;11;19;48;588
22323;634;617;546;692;543;348;457;340;437;11;19;48;608
22324;633;617;547;693;539;349;457;340;437;11;19;48;628
22325;634;616;547;691;541;350;457;339;437;11;19;48;638
22326;633;616;547;693;543;349;457;340;437;11;19;48;668
22327;634;616;547;691;544;348;457;339;437;11;19;48;678
22328;634;616;547;693;538;348;457;340;437;11;19;48;698
22329;634;617;547;696;537;346;457;340;437;11;19;48;718
22330;635;617;546;691;539;346;457;339;437;11;19;48;738
22331;634;616;547;692;541;346;457;340;436;11;19;48;758
22332;634;617;547;694;543;350;457;340;436;11;19;48;778
22333;633;617;547;689;542;345;457;340;437;11;19;48;808
22334;634;616;546;691;541;346;457;339;437;11;19;48;828
22335;634;616;547;692;540;348;457;340;436;11;19;48;838
22336;634;617;547;696;539;346;457;339;436;11;19;48;868
22337;634;617;547;691;541;346;457;339;437;11;19;48;888
22338;633;616;547;689;544;345;457;340;437;11;19;48;898
22339;634;617;546;694;535;346;457;340;436;11;19;48;928
22340;634;616;546;692;538;345;457;339;437;11;19;48;938
22341;634;616;546;691;542;350;457;340;437;11;19;48;958
22342;634;616;546;693;541;347;457;340;437;11;19;48;978
22343;634;617;547;695;537;348;457;339;437;11;19;49;008
22344;633;617;547;693;540;347;457;340;436;11;19;49;018
22345;634;617;546;691;543;345;457;340;436;11;19;49;048
22346;634;617;547;695;541;348;457;340;437;11;19;49;068
22347;635;616;547;691;541;349;457;340;437;11;19;49;088
22348;634;617;547;695;540;346;457;340;436;11;19;49;098
22349;635;617;546;692;539;350;457;340;436;11;19;49;128
22350;634;616;547;693;539;344;457;339;437;11;19;49;148
22351;634;617;547;693;542;349;457;340;437;11;19;49;158
22352;634;616;547;691;539;347;457;340;437;11;19;49;188
22353;634;616;547;693;545;348;457;339;437;11;19;49;208
22354;634;617;546;690;540;348;457;340;437;11;19;49;218
22355;634;616;547;691;543;348;457;340;436;11;19;49;248
22356;634;617;546;693;540;344;457;339;437;11;19;49;258
22357;634;617;547;696;540;346;457;340;437;11;19;49;278
22358;634;617;546;692;541;345;457;340;437;11;19;49;308
22359;633;617;547;693;541;348;457;339;437;11;19;49;318
22360;634;617;547;690;542;348;457;340;437;11;19;49;348
22361;634;617;547;696;543;346;457;339;437;11;19;49;368
22362;633;617;546;693;539;346;457;339;437;11;19;49;378
22363;634;617;547;694;543;344;457;340;436;11;19;49;398
22364;634;617;546;692;542;348;458;340;437;11;19;49;428
22365;634;616;547;694;542;350;457;340;437;11;19;49;448
22366;634;617;547;691;538;346;457;339;437;11;19;49;468
22367;634;617;546;691;538;346;457;340;437;11;19;49;488
22368;635;617;547;694;537;350;458;339;437;11;19;49;508
22369;634;616;546;694;544;349;457;339;437;11;19;49;538
22370;634;617;546;692;539;347;457;339;437;11;19;49;538
22371;634;617;547;687;542;346;457;340;437;11;19;49;568
22372;634;617;547;693;541;346;458;340;437;11;19;49;588
22373;634;617;547;691;539;348;457;340;437;11;19;49;608
22374;634;617;547;693;538;348;458;339;438;11;19;49;628
22375;634;617;547;693;541;346;458;339;438;11;19;49;648
22376;634;617;547;692;539;345;458;339;438;11;19;49;668
22377;634;616;547;695;538;350;458;339;438;11;19;49;688
22378;633;617;546;696;540;345;458;339;437;11;19;49;708
22379;633;616;547;692;541;347;457;339;437;11;19;49;728
22380;634;617;547;693;537;348;457;339;437;11;19;49;748
22381;633;617;547;696;540;347;457;339;437;11;19;49;768
22382;634;617;547;691;543;346;457;340;437;11;19;49;788
22383;634;617;546;691;539;348;457;339;437;11;19;49;808
22384;634;616;545;693;543;348;457;339;437;11;19;49;828
22385;634;616;546;695;540;344;457;340;437;11;19;49;848
22386;634;616;547;694;539;351;457;340;437;11;19;49;868
22387;634;617;546;694;543;348;457;339;437;11;19;49;888
22388;634;617;546;690;539;346;457;340;437;11;19;49;898
22389;634;616;547;696;541;346;457;340;437;11;19;49;928
22390;633;617;547;691;540;348;457;340;437;11;19;49;948
22391;634;617;547;692;539;347;457;340;437;11;19;49;958
22392;634;617;547;693;541;345;457;340;437;11;19;49;988
22393;634;617;546;691;539;346;457;340;437;11;19;50;008
22394;634;617;547;692;539;349;457;340;437;11;19;50;028
22395;634;617;547;693;541;345;457;341;437;11;19;50;048
22396;634;617;547;693;541;344;457;340;437;11;19;50;068
22397;634;617;547;690;544;349;457;340;437;11;19;50;088
22398;634;617;547;692;543;347;457;340;437;11;19;50;108
22399;634;617;546;693;541;348;457;340;437;11;19;50;118
22400;634;617;547;693;543;349;457;340;437;11;19;50;138
22401;634;617;547;695;541;346;457;340;437;11;19;50;158
22402;634;617;547;692;541;346;457;340;436;11;19;50;178
22403;634;616;546;693;538;349;457;340;437;11;19;50;198
22404;634;617;546;694;540;345;457;340;437;11;19;50;218
22405;634;617;547;690;541;347;457;340;436;11;19;50;248
22406;634;617;546;692;541;346;457;340;437;11;19;50;268
22407;634;617;546;693;542;346;457;340;437;11;19;50;278
22408;634;617;547;692;541;345;457;339;437;11;19;50;298
22409;633;617;546;692;541;347;457;340;436;11;19;50;318
22410;634;617;546;691;541;346;457;340;437;11;19;50;338
22411;634;616;547;693;541;343;457;340;437;11;19;50;358
22412;634;617;547;694;538;349;457;340;437;11;19;50;378
22413;634;617;546;693;541;345;457;340;436;11;19;50;398
22414;634;617;547;695;543;349;457;340;437;11;19;50;418
22415;634;617;546;695;536;347;457;340;436;11;19;50;448
22416;634;617;547;693;545;346;457;340;437;11;19;50;458
22417;634;616;547;691;540;348;457;340;437;11;19;50;478
22418;634;617;546;693;541;347;457;340;437;11;19;50;508
22419;634;617;546;695;541;346;457;340;437;11;19;50;528
22420;634;617;546;691;538;348;457;340;437;11;19;50;548
22421;633;617;547;690;537;345;457;339;437;11;19;50;568
22422;634;617;547;691;541;347;457;340;437;11;19;50;588
22423;634;617;547;693;541;348;457;339;437;11;19;50;608
22424;633;617;547;692;537;346;457;340;437;11;19;50;628
22425;634;617;547;693;540;345;457;340;437;11;19;50;648
22426;634;617;545;693;539;348;457;340;437;11;19;50;668
22427;634;617;546;693;541;348;457;340;437;11;19;50;688
22428;634;617;547;691;540;348;457;339;437;11;19;50;698
22429;634;616;547;691;541;347;457;340;437;11;19;50;718
22430;634;616;547;691;539;347;457;340;437;11;19;50;738
22431;634;617;547;693;541;350;457;339;437;11;19;50;768
22432;634;617;546;691;540;347;457;339;437;11;19;50;778
22433;634;616;547;689;538;348;457;340;437;11;19;50;808
22434;634;617;547;693;542;350;457;339;437;11;19;50;828
22435;633;617;547;692;541;350;457;340;437;11;19;50;838
22436;633;617;547;695;541;348;457;340;437;11;19;50;868
22437;634;617;546;690;540;348;457;339;437;11;19;50;888
22438;634;617;547;697;539;346;457;340;437;11;19;50;898
22439;634;617;546;692;542;348;457;340;437;11;19;50;928
22440;634;617;547;692;540;348;457;339;437;11;19;50;938
22441;634;616;547;692;537;346;457;339;437;11;19;50;958
22442;634;616;547;689;544;349;457;338;437;11;19;50;978
22443;634;617;547;693;543;345;457;339;437;11;19;51;008
22444;633;617;547;692;540;343;457;338;437;11;19;51;018
22445;634;617;547;692;543;346;457;338;437;11;19;51;048
22446;634;617;547;694;539;347;457;339;437;11;19;51;058
22447;633;617;547;692;540;343;457;338;437;11;19;51;078
22448;634;617;547;693;541;345;457;338;437;11;19;51;108
22449;634;617;547;692;540;349;457;339;437;11;19;51;128
22450;634;617;547;693;539;345;457;339;437;11;19;51;138
22451;634;617;546;692;541;348;457;339;437;11;19;51;168
22452;634;617;547;693;541;349;457;339;436;11;19;51;188
22453;632;617;547;692;538;347;457;338;437;11;19;51;198
22454;634;616;547;691;539;346;457;339;437;11;19;51;228
22455;634;617;547;693;541;350;457;339;437;11;19;51;238
22456;634;617;547;693;539;346;457;338;437;11;19;51;258
22457;634;617;547;689;541;349;457;338;437;11;19;51;288
22458;634;617;547;692;537;346;457;339;437;11;19;51;298
22459;634;617;547;692;541;348;457;338;437;11;19;51;318
22460;633;617;547;691;539;348;457;339;437;11;19;51;348
22461;634;617;547;694;541;346;457;340;437;11;19;51;368
22462;634;617;546;692;545;344;457;339;437;11;19;51;378
22463;634;617;547;693;543;346;457;339;437;11;19;51;408
22464;634;617;547;694;540;346;457;340;437;11;19;51;428
22465;634;616;547;695;541;347;457;339;437;11;19;51;448
22466;634;616;547;690;541;346;457;340;437;11;19;51;468
22467;633;616;547;692;541;346;457;339;437;11;19;51;478
22468;634;617;547;691;537;345;457;340;437;11;19;51;508
22469;634;617;547;695;541;348;457;340;437;11;19;51;518
22470;634;617;547;693;542;348;457;340;438;11;19;51;548
22471;634;616;547;692;541;347;457;339;438;11;19;51;568
22472;634;617;547;692;542;347;458;340;438;11;19;51;578
22473;633;617;546;693;540;351;457;340;438;11;19;51;608
22474;634;617;546;691;539;344;457;339;438;11;19;51;628
22475;634;617;547;691;541;347;457;340;438;11;19;51;648
22476;634;617;547;690;543;346;457;340;438;11;19;51;668
22477;634;617;546;693;540;348;457;339;438;11;19;51;688
22478;634;617;546;693;541;348;457;339;438;11;19;51;708
22479;634;617;547;693;541;344;457;340;438;11;19;51;728
22480;634;617;547;693;541;346;457;339;437;11;19;51;748
22481;634;616;546;693;542;345;457;339;437;11;19;51;768
22482;634;617;547;693;542;347;457;340;438;11;19;51;788
22483;635;617;547;691;539;347;457;339;437;11;19;51;808
22484;634;617;547;693;541;346;457;339;438;11;19;51;828
22485;634;617;547;693;542;345;457;339;437;11;19;51;848
22486;635;617;548;691;541;349;457;339;437;11;19;51;868
22487;634;617;547;693;539;346;457;339;438;11;19;51;888
22488;634;617;547;694;541;345;457;340;438;11;19;51;908
22489;635;617;547;692;542;345;457;339;437;11;19;51;928
22490;634;617;547;693;544;346;457;340;437;11;19;51;948
22491;633;617;547;693;538;350;457;340;437;11;19;51;968
22492;634;617;547;694;539;348;457;340;437;11;19;51;988
22493;634;617;547;698;544;348;458;339;438;11;19;52;008
22494;634;617;547;691;540;348;457;340;437;11;19;52;028
22495;634;617;547;692;541;350;458;340;437;11;19;52;068
22496;634;617;547;691;537;343;457;340;437;11;19;52;078
22497;634;617;547;688;542;348;457;340;437;11;19;52;098
22498;634;617;546;692;543;348;457;339;437;11;19;52;108
22499;634;617;547;691;541;347;457;340;437;11;19;52;128
22500;634;617;547;691;539;349;457;340;437;11;19;52;148
22501;635;617;547;693;541;349;458;339;437;11;19;52;158
22502;634;617;547;689;537;347;458;339;437;11;19;52;178
22503;634;617;547;688;542;348;458;340;437;11;19;52;208
